NMR_file,2-Piperidinone,3-Phenylpropionate,4-Hydroxyphenylacetate,4-Aminobenzoate,5-Aminopentanoate,Acetate,Alanine,Benzoate,Butyrate,Desaminotyrosine,Dimethylamine,Ethanol,Formate,Fumarate,Glutamate,Glycine,Glycolate,Histidine,Hypoxanthine,Indole,Isobutyrate,Isoleucine,Isovalerate,Aspartate,Lactate,Leucine,Malonate,Methanol,Methionine,Methylamine,Nicotinate,Phenylacetate,Phenylalanine,Propionate,Propanol,Pyroglutamate,Succinate,Tartrate,Threonine,Thymine,Trimethylamine,Tyrosine,Uracil,Valerate,Valine,p-Cresol,Beta-Alanine
SR_2020-10-06-B-64_ex190_p1.cnx,0.0116,0.2638,0.0116,0.0577,0.04,57.1246,0.0585,0.0095,8.3209,0.0307,0,14.3771,0.032,1.00E-04,0.0232,0.0307,0.2492,0,0,0.0311,1.2052,0,0.8698,0,0,0.0726,0.0134,1.3059,0.0025,0.0691,0,0.0349,0.0077,25.3416,2.8232,0.0475,0.0018,0.0377,0,0,0.5925,0.0097,0.0093,2.4442,0.0042,0,0.0034
SR_2020-10-06-B-64_ex200_p1.cnx,0,0.2118,0.0075,0.0573,0.0577,87.2148,0.2687,0.0105,9.8277,0.0207,0,19.5663,0.0115,1.00E-04,0.0181,0.0335,0.168,0.0119,0.0046,0.0123,1.0769,0.0634,0.8488,0.013,0,0.1577,0.1627,1.5437,0.0026,0.0274,0,0.0397,0.0494,38.7085,7.2825,0.0313,7.00E-04,0.0457,0,0.0409,0.8538,0.0543,0.2638,2.5827,0.0751,0,0.0166
SR_2020-10-06-B-64_ex210_p1.cnx,0,0.2272,0.0067,0.0554,0.0641,87.6487,0.2762,0.0098,9.7168,0.0204,0,19.8722,0.0093,1.00E-04,0.032,0.0314,0.1681,0.0112,0.0076,0.0202,1.1121,0.0726,0.8503,0,0,0.1502,0.1612,1.517,0.0025,0.0279,0,0.0385,0.0502,37.765,7.372,0.0293,0.004,0.0435,0.0084,0.0427,0.8532,0.0561,0.2536,2.6922,0.0861,0,0.0194
SR_2020-10-06-B-64_ex220_p1.cnx,0,0.2413,0.0067,0.0599,0.0783,92.6665,0.2928,0.0115,10.6886,0.0245,0,21.3066,0.0101,1.00E-04,0.032,0.0479,0.1733,0.0149,0.0069,0.0122,1.2865,0.0719,0.9146,0.0165,0,0.1584,0.1831,1.6584,0,0.0307,0,0.04,0.0459,41.1814,7.69,0.0362,0.0057,0.048,0.0093,0.0399,0.909,0.0529,0.2562,2.773,0.0899,0,0.0172
SR_20201204_ex10_p1.cnx,0.0057,0,0.0326,0.0296,0.0542,63.7897,0.0397,0.0934,9.9722,8.00E-04,0,6.9874,0.0131,1.00E-04,0.043,0.0107,0.2137,0,0,0.0344,1.0064,0,0.8413,0,0.0043,0,0.0098,0.0258,0.0024,0.0493,0,0.1964,0,17.5446,2.6103,0,0.0013,0,0,0.0083,0.4355,0.0032,0.0102,3.4498,0,0.027,0.0051
SR_20201204_ex11_p1.cnx,0.0093,0,0.0197,0.0292,0.0596,67.2273,0.0433,0.0917,10.1609,0.0011,0,6.6168,0.0129,7.00E-04,0.0446,0.007,0.207,0,0,0.0217,1.0311,0,0.7659,0,0,0,0.0088,0.0226,0.0038,0.0487,0,0.1962,0,18.7719,2.5175,0,0.0017,0,0,0,0.4257,0.002,0.0131,3.4182,0,0.0329,0.0052
SR_20201204_ex12_p1.cnx,0.0078,0,0.0161,0.0314,0.052,63.6305,0.0422,0.09,9.6676,0.0013,0,6.5655,0.0292,1.00E-04,0.0496,0.0094,0.2034,0,0,0.0236,0.962,0,0.7263,0,0,0,0.0093,0.0218,0.003,0.0462,0,0.1794,0,17.6275,2.4817,0,0.0022,0,0,0.008,0.418,0.0048,0.0054,3.2984,0,0.0254,0.006
SR_20201204_ex13_p1.cnx,0.004,0,0.038,0.0297,0.0527,63.0017,0.118,0.0915,9.4705,0.0012,0,8.02,0.0165,0,0.0257,0.0158,0.1949,0,0,0.0263,0.9528,0,0.6967,0,0,0,0.012,0.0403,0.0031,0.0375,0,0.1703,0,17.9487,3.191,0,6.00E-04,0,0,0.0194,0.4044,0.0042,0.0102,2.9036,0,0.0228,0.0037
SR_20201204_ex14_p1.cnx,0.0046,0,0.0349,0.0313,0.0586,67.6742,0.1205,0.0895,10.056,0.001,0,8.5541,0.0202,0,0.0189,0.0136,0.2091,0,0,0.0219,1.0738,0,0.6947,0,0,0,0.0135,0.0348,0.004,0.0339,0,0.1844,0,19.6822,3.2827,0,0.0012,0,0,0.0247,0.43,0.003,0.0112,3.2387,0,0.019,0.0028
SR_20201204_ex15_p1.cnx,0.0042,0,0.0292,0.0305,0.0574,67.2546,0.1073,0.0979,10.0358,9.00E-04,0,8.2394,0.0209,0,0.0262,0.0107,0.1927,0,0,0.017,1.0574,0,0.6676,0,0,0,0.0122,0.0321,0,0.027,0,0.1744,0,19.4023,3.0593,0,0.0014,0,0,0.0212,0.4125,0.0044,0.0138,3.0972,0,0.0208,0.0033
SR_20201204_ex16_p1.cnx,0,0,0.0236,0.0263,0.1107,91.9461,0.3881,0.1121,12.7871,0,0,12.2288,0.0061,0,0.216,0.0095,0.1735,0.0129,0.0051,0,1.0324,0.0523,0.6968,0,0.0163,0.1506,0.1133,0.152,0.0055,0.0174,0,0.1531,0.0388,25.0205,4.438,0,0.0025,0.0076,0.0166,0.023,0.9032,0.0481,0.2389,3.4234,0.0838,0,0.0101
SR_20201204_ex17_p1.cnx,0,0,0.0204,0.0285,0.112,96.2078,0.379,0.1163,13.2324,0.0025,0,12.5919,0.0052,0,0.2126,0.0098,0.1743,0.0153,0.0084,0,0.9659,0.0589,0.7034,0,0.0164,0.1604,0.1166,0.1289,0,0.0187,0,0.1661,0.0413,26.9065,4.9201,0,0.0019,0.0083,0.0164,0.0251,0.9539,0.0391,0.2143,3.4371,0.0909,0,0.0093
SR_20201204_ex18_p1.cnx,0,0,0.0231,0.0248,0.0918,92.0631,0.359,0.1265,12.7493,0.0025,0,12.2354,0.007,0,0.2246,0.0144,0.1706,0.011,0.0073,0,0.9197,0.0502,0.6793,0,0.0122,0.1461,0.1113,0.1112,0.0048,0.018,0,0.1691,0.0311,26.0573,4.8589,0,0.0019,0.006,0,0.0207,0.9166,0.0308,0.1928,3.3084,0.0623,0,0.0085
SR_20201209_ex10_p1.cnx,0.3196,0,0.0692,0.0278,0.488,44.2607,0.0478,0.1209,8.8693,0.0029,0,10.8621,0.0458,0,0.0447,0.0163,0.2073,0,0.0054,0.0093,0.9114,0,0.5933,0.0125,0,0,0.0212,1.1739,0.0038,0.052,0,0.1623,0.0074,19.4113,1.002,0.0215,0.0017,0.008,0,0,0.3856,0.005,0.0229,0.5395,0,0,0.0035
SR_20201209_ex11_p1.cnx,0.3216,0,0.0577,0.0294,0.5082,45.7504,0.0398,0.1212,9.122,0.0033,0,10.8026,0.0334,0,0.05,0.016,0.2,0,0.0073,0.0102,0.9132,0,0.5795,0.0215,0,0,0.0199,1.1477,0.0043,0.0522,0,0.1428,0.0066,20.0332,0.9844,0.0253,0.0023,0.0075,0,0,0.3869,0.005,0.0206,0.5701,0,0,0.0032
SR_20201209_ex12_p1.cnx,0.3263,0,0.0526,0.0264,0.5081,40.8335,0.0452,0.1235,8.4301,0.0023,0,11.1531,0.036,0.0019,0.0632,0.0186,0.2087,0,0.0076,0.0118,0.8134,0,0.556,0.0196,0,0,0.0229,1.1995,0.0047,0.053,0,0.1398,0.0042,18.0256,1.0098,0.0156,0.0026,0.0046,0,0,0.3806,0.0059,0.0222,0.5902,0,0,0.003
SR_20201209_ex13_p1.cnx,0.3093,0,0.0485,0.0311,0.5047,51.4408,0.0537,0.131,10.4183,0.003,0,12.4323,0.0363,0,0.046,0.0173,0.2282,0,0.006,0,0.9512,0,0.5806,0.0176,0,0,0.0122,1.2665,0.0064,0.0444,0,0.1431,0.0062,24.1961,2.0859,0.0214,0.0034,0.0089,0,0,0.3977,0.0079,0.0216,0.6349,0,0,0.003
SR_20201209_ex14_p1.cnx,0.3195,0,0.0527,0.0328,0.5197,49.8607,0.0574,0.1304,10.4183,0.0024,0,12.6168,0.0371,0,0.0466,0.0214,0.2216,0,0.0074,0,0.9605,0,0.592,0.0189,0,0,0.0155,1.2531,0.0078,0.0416,0,0.1411,0.0083,23.2735,2.1355,0.0189,0.0026,0.0078,0,0.005,0.3895,0.0137,0.0212,0.6518,0,0,0.0036
SR_20201209_ex15_p1.cnx,0.3168,0,0.0421,0.0305,0.496,45.9491,0.043,0.1276,9.6081,0.0019,0,12.2322,0.0227,0,0.0468,0.0159,0.2115,0,0.0079,0,0.8247,0,0.5342,0,0,0,0.0131,1.2165,0.0057,0.0419,0,0.1282,0.0039,21.4472,2.1108,0.0248,0.0026,0.0056,0,0.0032,0.3919,0.0026,0.0162,0.6095,0,0,0.0048
SR_20201209_ex16_p1.cnx,0.2785,0,0.0077,0.0286,0.5778,59.751,0.3139,0.1464,16.1372,0.0018,0,22.1803,0.3063,0,0.1517,0.0159,0.1926,0.0148,0.0066,0,0.9898,0.0908,0.4853,0.0174,0.0232,0.2044,0.1392,1.3475,0.0475,0.0282,0,0.0967,0.0537,28.3259,5.0542,0.0208,0.0042,0.0052,0.027,0,0.9005,0.0644,0.0874,0.8243,0.0846,0,0.0225
SR_20201209_ex17_p1.cnx,0.2688,0,0.0083,0.0294,0.5537,58.9858,0.3114,0.1512,15.4099,0.0015,0,21.8763,0.1958,0,0.1264,0.024,0.188,0.0121,0.0082,0,0.9542,0.0883,0.5166,0.0227,0.0164,0.1831,0.136,1.3453,0.042,0.0263,0,0.0927,0.0535,28.0274,5.3521,0.016,0.0026,0.0053,0.0204,0.0083,0.9356,0.0587,0.1502,0.8264,0.0919,0,0.0174
SR_20201209_ex18_p1.cnx,0.2711,0,0.0083,0.0239,0.5395,55.5656,0.2914,0.1553,14.2203,0.0024,0,20.3799,0.2095,0,0.1396,0.0213,0.1778,0.0117,0.0071,0.0323,0.8987,0.0734,0.4834,0.0175,0.018,0.2129,0.126,1.298,0.0378,0.0246,0.0107,0.0996,0.0453,25.6606,4.9065,0.019,0.0026,0.0066,0.0205,0.0085,0.9011,0.0484,0.1616,0.8032,0.076,0,0.0136
SR_20201216_ex11_p1.cnx,0.2459,0,0.005,0.0291,0.6686,57.3406,0.0442,0.0936,14.3878,0.0039,0.007,3.7336,0.0322,0,0.0191,0.0165,0.1376,0,0,0.0441,1.1131,0,0.6907,0,0,0.0785,0.0134,0.1629,0,0.019,0,0.2362,0.0044,20.1593,2.3041,0.0332,0.0026,0.0286,0,0.0188,0.4163,0.0039,0.0092,0.8261,0,0.0544,0.0045
SR_20201216_ex12_p1.cnx,0.2462,0,0.0042,0.0274,0.6436,56.9162,0.0445,0.0937,14.2656,0.0042,0.0091,3.8762,0.0332,0,0.0176,0.0159,0.137,0,0.0038,0.0406,1.1101,0,0.6776,0,0,0.103,0.013,0.1629,0,0.0219,0,0.2498,0.0044,20.184,2.2947,0.0386,0.0021,0.029,0,0.0175,0.4119,0.004,0.0137,0.8721,0,0.0606,0
SR_20201216_ex13_p1.cnx,0.301,0,0.0039,0.0386,0.6624,50.5412,0.0465,0.0937,14.2139,0.0043,0.0137,2.4749,0.0489,0,0.0168,0.021,0.1833,0,0.0056,0.0395,0.9864,0,0.7795,0,0,0.0832,0.0119,0.1158,0,0.0331,0,0.2478,0,18.2402,1.9579,0.046,6.00E-04,0.0338,0,0.0113,0.4326,0.0031,0.0099,0.8733,0,0.0615,0.0059
SR_20201216_ex14_p1.cnx,0.2945,0,0.002,0.0343,0.6354,50.5585,0.0337,0.0851,13.7576,0.0045,0.0109,2.6368,0.039,0,0.0247,0.0213,0.171,0,0.0045,0.0393,0.9866,0,0.7061,0,0,0.059,0.0103,0.112,0,0.0252,0,0.2482,0.0036,17.9632,1.7771,0.046,0.002,0.0261,0,0.0095,0.4136,0.0027,0.0125,0.928,0,0.0602,0.006
SR_20201216_ex15_p1.cnx,0.2888,0,0.004,0.039,0.6543,58.1225,0.0468,0.0939,14.9368,0.0056,0.0124,2.787,0.0321,0,0.0357,0.0197,0.1843,0,0.0059,0.0374,1.1186,0,0.7583,0,0,0.0578,0.0105,0.1155,0,0.0309,0,0.2438,0.0021,20.8574,1.8233,0.0493,0.0017,0.0283,0,0.0085,0.4351,0.003,0.0127,0.8942,0,0.058,0.0067
SR_20201216_ex18_p1.cnx,0.1963,0,0.0187,0.0233,0.6589,82.1665,0.1678,0.1058,13.655,0.0021,0.0066,11.3251,0.0146,0,0.0231,0.0533,0.0464,0.0052,0,0.0312,0.9895,0.0313,0.6577,0,0.1159,0.1518,0.0325,0.2572,0.0182,0.0149,0.0103,0.2218,0.0266,23.6124,4.1707,0,1.7559,0.03,0.0069,0.019,0.7275,0.0316,0.2441,0.9277,0.0436,0.0139,0.009
SR_20201216_ex37_p1.cnx,0.079,0,0.0432,0.027,0.4704,63.8613,0.0311,0,25.0522,0.0025,0.0724,14.9625,0.0251,0,1.7337,0.0347,0.2048,0,0,0,1.0186,0,0.478,0,0.029,0,0.0142,0.1296,0.006,0.0361,0.0531,0.0417,0.0079,3.9172,1.3252,0.4473,0.4095,0.0359,0,0.014,0.2832,0.0086,0.3363,0.1533,0.0038,0,0.1394
SR_20201216_ex38_p1.cnx,0.0719,0,0.0357,0.0313,0.507,61.5089,0.0536,0,24.8027,0.0027,0.0785,15.5839,0.0239,0,1.7239,0.0311,0.2083,0,0,0,0.9396,0,0.4312,0,0.0304,0,0.0119,0.1247,0.0064,0.0321,0.0513,0.0384,0.0078,3.728,1.273,0.454,0.3239,0.0404,0,0.0134,0.2809,0.0129,0.3165,0.1533,0.0059,0,0.152
SR_20201216_ex40_p1.cnx,0.0823,0,0.0449,0.0334,0.5542,51.3183,0.0241,0,21.2798,0.002,0.0308,12.2648,0.0285,0,1.6469,0.0193,0.2133,0,0,0,0.8188,0,0.4683,0,0.0238,0,0.0099,0.0792,0.0051,0.0438,0.0475,0.0586,0.0041,2.224,0.5211,0.4971,0.1808,0.0362,0,0.0035,0.2613,0.001,0.0565,0.145,0,0,0.3425
SR_20201216_ex41_p1.cnx,0.0835,0.0074,0.0456,0.0343,0.5445,45.2252,0.0215,0,19.4507,0.0023,0.0469,11.7175,0.0198,0,1.5873,0.0202,0.2071,0,0,0,0.762,0,0.4199,0,0.03,0,0.0094,0.072,0.0051,0.0397,0.0479,0.0422,0,1.9358,0.5054,0.4513,0.1281,0.0362,0,0.0047,0.2531,0.0026,0.0565,0.1362,0,0,0.332
SR_20201216_ex42_p1.cnx,0.096,0.0056,0.0484,0.0373,0.5898,61.1167,0.0253,0,25.244,0.0073,0.0402,13.5804,0.0252,0,1.8528,0.0224,0.2438,0,0,0,0.9741,0,0.491,0,0.0325,0,0.0122,0.0806,0.0064,0.0512,0.0608,0.0584,0.0027,2.7375,0.5597,0.5417,0.1452,0.0371,0,0.0056,0.2961,0.0027,0.0567,0.16,0,0,0.3957
SR_20201216_ex43_p1.cnx,0.1089,0.0086,0.0198,0.027,0.4332,70.7536,0.2013,0,29.5618,0.0025,0.0817,18.641,0.0093,0,1.768,0.0351,0.092,0.0157,0.0053,0,0.7469,0,0.4258,0.1054,0.0328,0,0.1283,0.1634,0.0222,0.02,0.0487,0.0442,0.028,4.4015,3.0429,0.4448,0.7036,0.0364,0.0311,0.0159,0.4376,0.045,0.3962,0.1758,0.0768,0,0.1067
SR_20201216_ex1010_p1.cnx,0.2651,0,0.0071,0.029,0.6928,59.1066,0.0345,0.0957,15.0935,0.0045,0.0355,3.4207,0.0135,0,0.0217,0.0189,0.1515,0,0,0.055,1.1844,0,0.7101,0,0,0.1013,0.0149,0.1617,0,0.0174,0,0.2556,0.0087,21.1391,2.1273,0.0318,0.0037,0.0323,0,0.0226,0.4261,0.009,0.0167,0.97,0,0.0643,0
SR_20201216_ex1039_p1.cnx,0.08,0,0.0264,0.0352,0.4892,64.5892,0.0608,0,25.3787,0,0.0616,15.8358,0.0232,0,1.7444,0.0243,0.2205,0,0,0,0.8733,0,0.4551,0,0.0143,0,0.0087,0.1161,0.0065,0.0304,0.0515,0.0335,0.0065,4.0179,1.2803,0.5077,0.3017,0.0433,0,0.013,0.2834,0.0148,0.286,0.1582,0.0109,0,0.1581
SR_20201216_ex1044_p1.cnx,0.1157,0,0.0167,0.0335,0.5131,101.8101,0.3079,0,41.725,0,0.0732,28.8029,0.0168,0,2.4059,0.0381,0.2388,0.0196,0.0094,0,1.0448,0,0.5151,0.1596,0.0512,0,0.1712,0.3357,0.0384,0.0358,0.0795,0.0331,0.0446,6.177,4.4097,0.6957,1.0611,0.0425,0.0569,0.0132,0.6301,0.0657,0.407,0.4098,0.1316,0,0.1573
SR_20201216_ex1045_p1.cnx,0.1133,0,0.0199,0.0318,0.5302,104.7788,0.2797,0,41.6649,0,0.0999,29.5885,0.017,0,2.3918,0.0485,0.2276,0.0194,0.0059,0,1.0606,0,0.5233,0.1663,0.0569,0,0.1678,0.314,0.0344,0.031,0.0672,0.0354,0.0384,6.3533,4.3714,0.5825,1.0351,0.0426,0,0.0143,0.6392,0.0623,0.411,0.415,0.1179,0,0.1573
SR_20210128_ex37_p1.cnx,0.4328,0.326,0.0198,0,0.6534,26.1201,0.0702,0.0209,19.9822,0.047,0.0307,14.7521,0.3853,0,0.0668,0.0458,0.2502,0,0.006,0.0235,1.5174,0.0138,1.3869,0.071,0,0.1038,0.0039,1.4105,0.0069,0.0676,0,0,0,20.9502,3.3577,0,0.1192,0.0067,0,0,0.4817,0.0062,0.0235,0.8159,0.0141,0,0
SR_20210128_ex38_p1.cnx,0.4306,0.318,0.0186,0,0.6472,25.4349,0.0662,0.0208,19.2116,0.0446,0.0282,15.1662,0.4847,0,0.065,0.0419,0.2513,0,0.0047,0.0221,1.5171,0.0117,1.3802,0.0674,0,0.0907,0.0045,1.4136,0.006,0.0684,0,0,0,20.1217,3.296,0,0.1104,0.0063,0,0,0.4311,0.0068,0.0249,0.8084,0.0131,0,0
SR_20210128_ex39_p1.cnx,0.4188,0.2783,0.0178,0,0.6434,25.3383,0.0731,0.0191,18.6567,0.0415,0.0272,15.0712,0.443,0,0.0747,0.0456,0.2453,0,0.006,0.0184,1.4569,0.0098,1.3165,0.0595,0,0.0834,0.0044,1.3861,0.0085,0.0673,0,0,0,20.1696,3.0997,0,0.113,0.0068,0,0,0.4299,0.0087,0.0257,0.8395,0.0156,0,0
SR_20210128_ex40_p1.cnx,0.4265,0.3185,0.0135,0,0.6666,26.5232,0.0707,0.0195,19.729,0.0403,0.0191,15.6679,0.7676,0,0.0423,0,0.2342,0,0.0039,0.0284,1.4723,0.0135,1.2665,0.0412,0,0.0748,0.0046,1.3754,0.0043,0.0658,0,0,0,20.4305,3.921,0,0.1211,0.0072,0,0,0.4578,0.0067,0.0224,0.9011,0.0165,0,0
SR_20210128_ex41_p1.cnx,0.4285,0.278,0.0134,0,0.5888,27.0313,0.0633,0.0165,19.4702,0.0399,0.0245,15.9424,0.7037,0,0.0501,0.0428,0.2415,0,0.0055,0.0327,1.4396,0.0093,1.2807,0.0383,0,0.1047,0.0042,1.4011,0.0073,0.0676,0,0,0,20.8142,3.8469,0,0.1353,0.0075,0,0,0.4646,0.0066,0.022,0.9464,0.015,0,0
SR_20210128_ex42_p1.cnx,0.4132,0.2804,0.0155,0,0.578,27.4815,0.0635,0.0201,19.697,0.037,0.026,16.2593,0.7077,0,0.0552,0.0484,0.2422,0,0.0063,0.0243,1.448,0.0078,1.3289,0.0493,0,0.0871,0.0038,1.3925,0.0057,0.0693,0,0,0,21.5265,3.935,0,0.1596,0.0055,0,0,0.5168,0.0075,0.0271,0.8725,0.012,0,0
SR_20210128_ex43_p1.cnx,0.3035,0.2341,0.0187,0,0.5948,34.9119,0.525,0.0378,23.5834,0.0256,0.0287,21.3783,1.1431,0,0.1384,0.0342,0.1931,0.0212,0.0049,0.0571,1.3686,0.1266,1.1155,0.0157,0,0.1736,0.1376,1.4096,0.0468,0.0372,0,0,0.066,24.4458,5.3336,0,2.0915,0.0047,0.0404,0,1.2521,0.0771,0.0217,1.0667,0.128,0,0.0454
SR_20210128_ex44_p1.cnx,0.2933,0.2554,0.0179,0,0.6238,33.1457,0.5122,0.0358,22.4127,0.0238,0.0298,22.3013,1.4659,0,0.1166,0.048,0.1884,0.0178,0.0049,0.0579,1.2433,0.1104,1.0833,0.0171,0,0.1988,0.1439,1.4723,0.0492,0.0303,0,0,0.0603,23.0334,5.9391,0,1.8307,0.0062,0.0404,0,1.2623,0.0651,0.0306,1.1401,0.1205,0,0.0338
SR_20210128_ex45_p1.cnx,0.294,0.2586,0.0135,0,0.6244,35.5524,0.5173,0.0433,23.4623,0.0244,0.0328,22.0091,1.4834,0,0.1306,0.0455,0.1883,0.0177,0.0053,0.0711,1.2552,0.1159,1.1068,0.0198,0,0.1796,0.1389,1.4722,0.0493,0.0306,0,0,0.0608,24.8406,6.3715,0,2.0158,0.0059,0.0449,0,1.2603,0.0627,0.0355,1.0886,0.1171,0,0.0408
20210125_ex37_p1.cnx,0.3492,0,0.0144,0,0.5826,63.9996,0.0451,0.0099,8.6012,0.0046,0.0075,8.7498,0.0294,0,0.0277,0.0569,0.2363,0,0,0.0205,0.8783,0.0394,0.9565,0,0,0.1411,0.0046,1.3148,0.0083,0.0727,0,0.3126,0,29.062,2.4442,0,0,0.032,0,0,0.5432,0.0091,0.01,0.4054,0.1304,0.0524,0
20210125_ex38_p1.cnx,0.3477,0,0.0135,0,0.5833,61.3821,0.0553,0.0123,7.9981,0.0041,0.0069,8.8474,0.0251,0,0.0219,0.0511,0.2294,0,0,0.0431,0.8168,0.0469,0.8872,0,0,0.1475,0.0029,1.2899,0.009,0.0672,0,0.3144,0,29.1522,2.4281,0,0,0.0292,0,0,0.5204,0.0072,0.0079,0.4477,0.1445,0.0546,0
20210125_ex39_p1.cnx,0.3463,0,0.0134,0,0.5782,62.7882,0.0672,0.0084,8.2358,0.0051,0.0086,8.9417,0.0225,0,0.0264,0.0567,0.2337,0,0,0.0373,0.8345,0.0523,0.9308,0,0,0.1364,0.0036,1.297,0.0069,0.0696,0,0.2947,0,28.6194,2.4536,0,0,0.0279,0,0,0.5295,0.0084,0,0.4257,0.1503,0.0447,0
20210125_ex40_p1.cnx,0.2984,0,0.0242,0,0.7328,65.0264,0.0532,0.0099,8.6658,0.0048,0.0046,10.5236,0.0232,0,0.0168,0.1134,0.2342,0,0,0.036,0.7936,0.0649,0.8337,0,0,0.2093,0.0047,1.3206,0.0091,0.0599,0,0.2861,0.0104,29.1582,3.238,0,0,0.0295,0,0,0.5568,0.01,0,0.5175,0.1856,0.0559,0
20210125_ex41_p1.cnx,0.3263,0,0.0175,0,0.7478,66.7764,0.0544,0.0106,8.6402,0.0048,0.0071,10.6135,0.0212,0,0.0176,0.0328,0.2325,0,0,0.0464,0.7632,0.0692,0.8476,0,0,0.1702,0.0055,1.3094,0.0096,0.063,0,0.2816,0.009,30.7955,3.3457,0,0,0.0294,0,0,0.5658,0.0114,0,0.4852,0.1926,0.0647,0
20210125_ex42_p1.cnx,0.2974,0,0.0146,0,0.7415,63.2066,0.0538,0.0119,8.0933,0.004,0.0059,10.6922,0.0232,0,0.0288,0.0316,0.2299,0,0,0.0338,0.7388,0.0673,0.8202,0,0,0.1827,0.0077,1.3027,0.0093,0.0623,0,0.2852,0.0096,29.9841,3.328,0,0,0.0277,0,0,0.5522,0.0107,0,0.4577,0.1939,0.055,0
20210125_ex43_p1.cnx,0.265,0,0.0315,0,0.6341,85.9313,0.2207,0.0213,9.2469,0,0.0276,15.55,0.0069,0,0.2338,0.0451,0.152,0.0189,0,0.0478,0.6882,0.1845,0.7443,0,0,0.2489,0.1518,1.4353,0.0126,0.0244,0,0.2357,0.0837,36.0854,6.3532,0.0801,0,0.0339,0.0429,0.0295,0.8968,0.0765,0.3403,0.5506,0.2475,0,0.0078
20210125_ex44_p1.cnx,0.2563,0,0.0362,0,0.6103,84.8702,0.2247,0.0175,8.6359,0,0.0208,15.0957,0.0128,0,0.2118,0.0322,0.157,0.0178,0,0.0175,0.6999,0.1665,0.7409,0,0,0.2387,0.1456,1.409,0.0092,0.0221,0,0.2119,0.0662,34.8687,6.4426,0.1091,0,0.0316,0.0254,0.0211,0.9702,0.066,0.2449,0.5524,0.2409,0,0.0083
20210125_ex45_p1.cnx,0.2484,0,0.035,0,0.6165,84.395,0.2164,0.0179,8.9168,2.00E-04,0.0186,15.4879,0.0124,0,0.1863,0.0356,0.1652,0.0171,0,0.0081,0.6693,0.163,0.7533,0,0,0.2115,0.1405,1.4146,0.0085,0.0241,0,0.2332,0.0589,35.4013,7.3964,0.0818,0,0.033,0.0185,0.0119,1.1581,0.058,0.072,0.5545,0.2288,0,0.0146
SR_2020-10-07_ex10_p1.cnx,0,0.3205,0.0204,0.0618,0.0214,58.5435,0.059,0.0085,9.8486,0.0412,0,13.3404,0.0894,1.00E-04,0.02,0.0297,0.2535,0,0,0.0369,1.4829,0,0.9635,0,0,0.0847,0.0112,1.2986,0.0022,0.0789,0,0.0317,0.0057,27.7344,1.63,0.0522,0.0019,0.0424,0,0,0.6229,0.0073,0.006,2.5698,0,0,0.0057
SR_2020-10-07_ex20_p1.cnx,0,0.3229,0.0201,0.0613,0.0223,58.71,0.0523,0.0099,9.6164,0.0426,0,12.7765,0.089,1.00E-04,0.0294,0.0298,0.2581,0,0,0.0326,1.4963,0,0.9916,0,0,0.0882,0.0093,1.2104,0.0024,0.08,0,0.0262,0.0045,27.8027,1.4179,0.0485,0.0027,0.0433,0,0,0.6236,0.0063,0.0105,2.6768,0,0,0.0056
SR_2020-10-07_ex30_p1.cnx,0,0.3437,0.0159,0.0642,0.0324,61.6001,0.0574,0.0101,9.8819,0.0465,0,13.3832,0.0876,1.00E-04,0.0306,0.0327,0.2606,0,0,0.037,1.5603,0,0.9991,0,0,0.0896,0.0131,1.2801,0.0021,0.0816,0,0.0216,0.007,29.2257,1.5723,0.052,0.0024,0.0424,0,0,0.6499,0.0053,0.0084,2.7916,0,0,0.006
SR_2020-10-07_ex40_p1.cnx,0,0.3217,0.0145,0.0683,0.0443,67.8553,0.0548,0.0097,9.7986,0.0366,0,15.4136,0.0482,1.00E-04,0.0662,0.0336,0.2679,0,0,0.0409,1.431,0,0.998,0,0,0.0825,0.0138,1.3947,0.0028,0.0784,0,0.034,0.0038,31.0052,2.9819,0.0455,0.0019,0.0414,0,0,0.6638,0.007,0.0066,2.5817,0,0,0.0044
SR_2020-10-07_ex50_p1.cnx,0.011,0.2872,0.016,0.0631,0.0418,64.4244,0.0526,0.0102,9.3809,0.0361,0,14.9426,0.053,1.00E-04,0.0743,0.0329,0.2575,0,0,0.0304,1.3839,0,0.9471,0,0,0.0804,0.0154,1.3617,0.0027,0.0735,0,0.0322,0.0083,29.2509,2.9021,0.0543,0.0012,0.038,0,0,0.6383,0.0052,0.007,2.6958,0,0,0.0038
SR_2020-10-07_ex60_p1.cnx,0.0114,0.3105,0.0157,0.0655,0.0436,67.1156,0.0558,0.0099,9.6548,0.033,0,15.2996,0.0507,0.0013,0.0202,0.0332,0.2644,0,0,0.0227,1.3648,0,0.9699,0,0,0.075,0.013,1.3983,0.0024,0.0761,0,0.0306,0.0075,30.3698,2.9676,0.0512,0.0021,0.041,0,0,0.6521,0.0065,0.0064,2.6625,0,0,0.0038
